index,input,group,url,title,old_model_match,old_authority,page_role_screen,current_title_url_relation,current_title_url_reason,current_operator_seed,current_seed_scope,archived_page_inspection,archived_response_body,review_screen,historical_manual_verdict
5,AEG IKE64441FB,secondary,https://manualslib.com/manual/2329129/Aeg-Ike64441fb.html,AEG IKE64441FB USER MANUAL Pdf Download | ManualsLib,exact,secondary,document,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
5,AEG IKE64441FB,secondary,https://business.currys.co.uk/catalogue/domestic-appliances/cooking/ceramic-hobs/aeg-ike64441fb-59-cm-electric-induction-hob-black/B234666B,AEG IKE64441FB 59 cm Electric Induction Hob - Black,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
5,AEG IKE64441FB,secondary,https://johnlewis.com/aeg-ike64441fb-induction-hob-black/p4275490,"AEG IKE64441FB Induction Hob, Black - John Lewis & Partners",exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
5,AEG IKE64441FB,rejected,https://manualsfile.com/product/ofwk5pn9u.html,AEG IKE64441FB Bridge Induction Hob 60 cm User Manual - ManualsFile,rejected,secondary,product,weak,Product title names the model; identity requires primary page content because URL does not.,unknown,unknown,False,False,requires_content,not_reconstructible
6,Miele TWD260WP,official_pages,https://miele.ae/product/12179550/t1-heat-pump-dryer-twd260wp-8kg,Miele UAE - TWD260WP 8kg - Tumble dryers,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
6,Miele TWD260WP,official_pages,https://miele.co.uk/product/11871790/t1-heat-pump-dryer-twd260wp-8kg-lotus-white,Miele - TWD260WP 8kg Lotus white - Tumble dryers,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
6,Miele TWD260WP,official_pages,https://miele.fr/product/11848770/seche-linge-pompe-a-chaleur-t1-twd260wp-8kg-blanc-lotus,Miele - TWD260WP 8kg Blanc lotus - Sèche-linge,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
6,Miele TWD260WP,secondary,https://manualslib.com/products/Miele-Twd260wp-13584669.html,Miele TWD260WP Manuals | ManualsLib,exact,secondary,document,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
6,Miele TWD260WP,secondary,https://manualshelf.com/manual/miele/twd260wp-8kg/user-manual-english.html,Miele TWD260WP 8kg : User manual - ManualShelf,exact,secondary,document,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
6,Miele TWD260WP,secondary,https://manualslib.com/manual/3225503/Miele-Twd260wp.html,MIELE TWD260WP OPERATING INSTRUCTIONS MANUAL Pdf Download,exact,secondary,support,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
6,Miele TWD260WP,rejected,https://manualsfile.com/product/k2buzdg8i30.html,Miele TWD260WP 8kg Lotus white - Tumble dryers User Manual,rejected,secondary,document,weak,Product title names the model; identity requires primary page content because URL does not.,unknown,unknown,False,False,requires_content,not_reconstructible
6,Miele TWD260WP,rejected,https://manuals.plus/m/e6922c0c27410785b8dbd3b6bc0c4f8ceffdffd2d919c9ef63cb747aaf711cf6,Miele TWD 260 WP Heat Pump Dryer Instruction Manual,rejected,secondary,document,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
6,Miele TWD260WP,rejected,https://manua.ls/miele/twd260-wp/manual,User manual Miele TWD260 WP (English - 96 pages),rejected,secondary,document,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
7,Haier HCR5919EHMB,secondary,https://haier-europe.com/cs_CZ/products/34005044-hcr5919ehmb,Cube 90 Series 5 - HCR5919EHMB - 34005044 – Haier Česká republika,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,brand_operator,European appliances,False,False,requires_content,not_reconstructible
8,DeLonghi Eletta Explore ECAM450.86.T,official_pages,https://delonghi.ru/product/kofemashinaa-delonghi-ecam450-86-t/,"Кофемашина De’Longhi ECAM450.86.T по цене 99990 в Москве, купить с доставкой по России. Описание, инструкция и отзывы на кухонную технику DeLonghi",exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,True,False,requires_content,not_reconstructible
8,DeLonghi Eletta Explore ECAM450.86.T,documents,https://delonghi.ru/upload/iblock/9d2/4kx95zlllrvqvw7d4s69vqkc90i4o2qi/RU_57132C8814.pdf,Скачать инструкцию,unverified,official (linked from verified official page),document,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,secondary,https://home-appliances.philips/de/de/p/HD9876_90,VersuniB2CApp,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,licensed_brand_operator,domestic appliances,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,secondary,https://comparehomeappliances.com/air-fryers/philips/philips-airfryer-combi-xxl-hd9876-90,Philips Airfryer Combi XXL Connected HD9876/90,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,secondary,https://manualslib.com/manual/3585928/Philips-Hd9876.html,PHILIPS HD9876 MANUAL Pdf Download,weak,secondary,support,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,secondary,https://manuals.plus/asin/B0D67569TZ,Philips Airfryer Combi 7000-Series XXL (HD9876/90) User Manual,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,secondary,https://usa.philips.com/c-p/HD9650_90/premium-airfryer-xxl,Philips www.usa.philips.com › premium-airfryer-xxl 새 창 열림,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,secondary,https://usa.philips.com/c-p/HD9650_96/premium,"Air is the new oil and now with the Philips XXL Airfryer you can make delicious fried food with up to 90 % less fat!* When it comes to frying food at home, we all love the crispy flavor – but not th... 새 창 열림",weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://bilalphilips.com/lectures,lectures 새 창 열림,rejected,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://bilalphilips.com/non-muslims,Non Muslims 새 창 열림,rejected,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://bilalphilips.com/publications,Publications 새 창 열림,rejected,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://bilalphilips.com/reply-to-critics,Reply To Critics 새 창 열림,rejected,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://bestbuy.com/product/philips-air-fryer-black/J79GGJPQQF/sku/6369449,Best Buy www.bestbuy.com › .. › Air Fryers & Deep Fryers › Air Fryers 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://bestbuy.com/product/philips-air-fryer-white-gray/J79GGJP7WG/sku/6317658,Best Buy www.bestbuy.com › .. › Air Fryers & Deep Fryers › Air Fryers 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://bilalphilips.com/,bilalphilips.com bilalphilips.com 새 창 열림,rejected,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://choice.com.au/products/home-and-living/kitchen/benchtop-cooking/philips-air-fryer-5000-series-xl-hd9280,CHOICE www.choice.com.au › .. › Multi-cookers › Philips Air fryer 5000 Series XL HD9280 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://philips-hue.com/ko-kr/products/all-products,구입하기 새 창 열림,rejected,secondary,product,reject,"Product URL identifies another item, not the requested model.",unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://philips-hue.com/ko-kr/products/all-products?sort=newest,새로운 내용 새 창 열림,rejected,secondary,product,reject,"Product URL identifies another item, not the requested model.",unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://philips-hue.com/ko-kr/products/smart-light-accessories,가정용 제어장치 새 창 열림,rejected,secondary,product,reject,"Product URL identifies another item, not the requested model.",unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://philips-hue.com/ko-kr/products/smart-light-strips,스트립 조명 새 창 열림,rejected,secondary,product,reject,"Product URL identifies another item, not the requested model.",unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://philips-hue.com/ko-kr/support/faq,지원 새 창 열림,rejected,secondary,support,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://philips.co.uk/c-s/support,Customer support 새 창 열림,rejected,secondary,support,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://philips.cz/c-s/support,ZÃ¡kaznickÃ¡ podpora,rejected,secondary,support,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://usa.lighting.philips.com/support/purchase/where-to-buy,Where to buy 새 창 열림,rejected,secondary,support,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://usa.philips.com/c-s/support,Customer support 새 창 열림,rejected,secondary,support,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://developers.meethue.com/develop/hue-api,Hue API V1 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://developers.meethue.com/develop/hue-api-v2,Hue API V2 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://developers.meethue.com/develop/hue-entertainment,Hue Entertainment 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://developers.meethue.com/explore/hue-app-showcase,Hue App Showcase 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://developers.meethue.com/job-vacancies,Job Vacancies 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
9,Philips Airfryer Combi XXL HD9876/90,rejected,https://emophilips.com/audio,Audio 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
